"id","title","published_at","url","description","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"KVllohfEFwc","「漂流教室」×「モンスト」キャンペーンCM、クラスみんなでハワイに漂流（コメントあり / 動画あり） - コミックナタリー","2018-06-11 18:47:37 UTC","https://www.youtube.com/watch?v=KVllohfEFwc","「漂流教室」×「モンスト」キャンペーンCM、クラスみんなでハワイに漂流（コメントあり / 動画あり） - コミックナタリー 
「クラスでハワイ！みんなでGET！モンともキャンペーン」ビジュアル 大きなサイズで表示（全12件） 楳図かずお「漂流教室」と、スマートフォン用ゲーム「モンスターストライク」のコラボCMが、XFLAGの公式YouTubeチャンネルにて公開されている。 「クラスでハワイ！みんなでGET！モンともキャンペーン」CMより。 「クラスでハワイ！みんなでGET！モンともキャンペーン」CMより。 このCMは6月... 
#「 #漂 #流 #教 #室 #」 #× #「 #モ #ン #ス #ト #」 #キ #ャ #ン #ペ #ー #ン #C #M #、 #ク #ラ #ス #み #ん #な #で #ハ #ワ #イ #に #漂 #流 #（ #コ #メ #ン #ト #あ #り #/ #動 #画 #あ #り #） #コ #ミ #ッ #ク #ナ #タ #リ #ー","0","UCi34tMg04bLz4Qjg5SkqGhQ","Japan Sports News","https://www.youtube.com/channel/UCi34tMg04bLz4Qjg5SkqGhQ","最新のエンターテインメント情報を入手するには、購読チャンネルをヒットします。
私はあなたを愛している
私は日本が大好き","0"
"zEdwZAxwxBY","Jorky Ball Japan Ranking No.1 TEAM SANXTUS　コウフ動画CM・第42弾","2018-06-11 16:00:49 UTC","https://www.youtube.com/watch?v=zEdwZAxwxBY","最新JJAクラブランキング1位（2018年6月10日時点）
日本ジョーキーボール協会公式サイト　http://www.jja.kofu-field.com/
コウフ・フィールド株式会社公式サイト　http://www.kofu-field.com/","2","UC1_1jRoJoPH0_Isw0jv5OMg","コウフ・フィールド株式会社","https://www.youtube.com/channel/UC1_1jRoJoPH0_Isw0jv5OMg","","0"
"SQy4v8Dkih8","トヨタ のスーパーボウルCM、義足のメダリストと改良新型 カムリ を起用［動画］","2018-06-11 11:38:06 UTC","https://www.youtube.com/watch?v=SQy4v8Dkih8","","0","UCIgGOkyuVwVvia2fxBabGYA","Car Super","https://www.youtube.com/channel/UCIgGOkyuVwVvia2fxBabGYA","","0"
"8CZgPfnphdQ","【CM】あかん遊久の里 鶴雅 2018.05","2018-06-11 09:02:26 UTC","https://www.youtube.com/watch?v=8CZgPfnphdQ","あかん遊久の里鶴雅のCM動画です。","12","UCRrAVThNTB7Ut_SxMB-_fxQ","鶴雅グループ","https://www.youtube.com/channel/UCRrAVThNTB7Ut_SxMB-_fxQ","この地ならではの個性豊かな物語をお届けする、11の宿を運営する鶴雅グループ公式チャンネルです。
施設の最新映像やTVCMなど、様々な動画をお届けします。","0"
"ePXsDg1GVhM","#hiratsukagood 動画コンテスト CM","2018-06-11 08:22:55 UTC","https://www.youtube.com/watch?v=ePXsDg1GVhM","hiratsukagood動画コンテストとは あなたが考える「平塚市の魅力」 =#hiratsukagoodをPRする 動画コンテストです。平塚のGOODなシーンや思い出などをテーマに、たくさんの方に 魅力を感じていただけるようなPR動画を募集いたします。","4","UCZVkLlPezJ1xeFvR8jL6ZXQ","#hiratsukagood 動画コンテスト","https://www.youtube.com/channel/UCZVkLlPezJ1xeFvR8jL6ZXQ","","0"
"qpWlYNKZY0g","完全アドリブ撮影で“千鳥ワールド”全開！「Indeed」新CM | テレビ・芸能ニュースならザテレビジョン","2018-06-11 05:07:24 UTC","https://www.youtube.com/watch?v=qpWlYNKZY0g","完全アドリブ撮影で“千鳥ワールド”全開！「Indeed」新CM | テレビ・芸能ニュースならザテレビジョン 
求人検索エンジンサイト「Indeed」の新CM“千鳥”バージョンが6月12日火曜から順次オンエア。 今回は今までメインキャストとして起用されてきた斎藤工、泉里香とは別に、初めて千鳥の二人が“単独”で出演する作品。大悟が、千鳥の漫才の代表ネタと同じシチュエーションである“旅館の女将”“寿司屋の大将”“タクシー運転手”になりきり、定番の音楽にのせて、コミカルに“仕事”を演じる3本立て。 撮影は、監督がシチュエーションの大枠を説明するだけで「あとは、お二人の好きなように自由演技でお願いします」という、通常のCM撮影では考えられない展開に。 「旅館篇」では、おかみを演じる大悟が「お夕飯は、ジャージャー麺でよろしいですか？」とアドリブでボケると、あまりの唐突さと旅館にそぐわないフレーズに、ノブも「ジャージャー麺!?」と笑いをこらえながらツッコミ。至近距離でノブの顔を見ていた大悟も、そんなノブの様子に思わず笑ってしまう場面も。 2本目に撮影した「寿司屋篇」では、慣れてきた二人が徐々に現場の空気を“千鳥モード”に。3分に1ネタのペースで、アドリブネタを7つ披露した。これには監督も「われわれはもはやネ... 
#完 #全 #ア #ド #リ #ブ #撮 #影 #で #“ #千 #鳥 #ワ #ー #ル #ド #” #全 #開 #！ #「 #I #n #d #e #e #d #」 #新 #C #M #テ #レ #ビ #・ #芸 #能 #ニ #ュ #ー #ス #な #ら #ザ #テ #レ #ビ #ジ #ョ #ン","0","UCKXf5_Aoxx15EYcsfc5O-Ag","Japan Daily News","https://www.youtube.com/channel/UCKXf5_Aoxx15EYcsfc5O-Ag","最新のエンターテインメント情報を入手するには、購読チャンネルをヒットします。
私はあなたを愛している
私は日本が大好き","0"
"vrWY76JIM80","ホテル吾妻ＣＭ","2018-06-11 00:43:34 UTC","https://www.youtube.com/watch?v=vrWY76JIM80","新潟県佐渡市相川地区にある夕日に一番近い宿、ホテル吾妻のＣＭです。","0","UCDqg-YkdhHZCoW193O-0suw","さどダス動画","https://www.youtube.com/channel/UCDqg-YkdhHZCoW193O-0suw","新潟県佐渡市のPR用動画チャンネルです。","0"
"e3F1FXOUhC4","寄り添ってくれる竹内涼真にキュン！ビューネ新CM","2018-06-10 19:00:05 UTC","https://www.youtube.com/watch?v=e3F1FXOUhC4","↓ぜひ、フィールドキャスターのチャンネル登録をお願いします！
http://www.youtube.com/user/fieldcasterjapan?sub_confirmation=1

竹内涼真さんが出演する薬用ビューネの新CM『DAY篇』と『 NIGHT篇』 が公開されました。
CMでは、「薬用 ビューネ」「薬用ビューネ　スパシャワー」の特長である「家の外でも中でも、 1日中女性の肌と気持ちを前向きにしてくれる」こと表現がされています。
竹内涼真さん演じる「ビューネくん」が、 オフィスでも家でも女性のそばに寄り添って、 肌の調子を整えて気持ちまで前向きにしていきます。

↓芸能動画ニュースは「フィールドキャスター」
http://fieldcaster.net/","7","UC-J0pIKmHc6_chLUCch_wNA","fieldcasterjapan","https://www.youtube.com/channel/UC-J0pIKmHc6_chLUCch_wNA","株式会社フィールドキャスターは芸能イベントなどを自ら取材し、動画を編集しています。速報性を重視したWEB専門の動画ニュースです。
「LINE タイムライン」「Yahoo!映像トピックス 公式映像コーナー」「Yahoo!ネタりか」「Googleニュース」フジテレビ「ホウドウキョク」へ動画ニュースを配信しています。
さらに配信先を募集しています。チャンネル登録をお願いします！

▼フィールドキャスターお笑い専門チャンネルはこちら！▼
https://www.youtube.com/channel/UCa61DTmyZhhgO_3Nx6BETLg

info@fieldcaster.net
↑動画ニュースの二次利用等の問い合わせ、お仕事のお問い合わせはこちらから。お気軽にご連絡ください。

release@fieldcaster.net
↑イベントなどのリリースはこちら。リリースは随時募集しております。

http://fieldcaster.net/

新規スタッフを募集しております。詳細はホームページをご覧ください。

It is a channel which exhibits the image which we covered and edited. News and an entertainments event are in the mainstream.

Please Subscribe!","0"
"CaepOAFt42A","DxxGチャンネルさん    CM動画","2018-06-10 11:08:02 UTC","https://www.youtube.com/watch?v=CaepOAFt42A","","7","UCrUxspbpZI0z5MzEotXe7tg","一億総YouTuber計画チャンネル","https://www.youtube.com/channel/UCrUxspbpZI0z5MzEotXe7tg","","0"
"2upx0OEA6PM","【CM】evian -ver2-","2018-06-10 09:39:00 UTC","https://www.youtube.com/watch?v=2upx0OEA6PM","磁気テープ動画救出シリーズ第79弾。evian -ver2-
Charさんのギターがカッコイイです。
「私を叶えるのは、私しかいない。」
キャッチコピーもカッコよすぎます。","0","UCq5uPvyJazo97R69xekbMew","磁気テープ動画 -MAGNETIC TAPE VIDEO-","https://www.youtube.com/channel/UCq5uPvyJazo97R69xekbMew","古いビデオテープから発掘した動画のアーカイブです。","0"
"8ZghLsgXy-I","【CM】爽健美茶 -ver4-","2018-06-10 09:37:37 UTC","https://www.youtube.com/watch?v=8ZghLsgXy-I","磁気テープ動画救出シリーズ第78弾。爽健美茶 -ver4-","0","UCq5uPvyJazo97R69xekbMew","磁気テープ動画 -MAGNETIC TAPE VIDEO-","https://www.youtube.com/channel/UCq5uPvyJazo97R69xekbMew","古いビデオテープから発掘した動画のアーカイブです。","0"
"5fwARZxXTyM","YOSHIKIがはにかむ「本麒麟」新CM、あの“おかき”当たるキャンペーンも（動画あり） - 音楽ナタリー","2018-06-10 09:10:21 UTC","https://www.youtube.com/watch?v=5fwARZxXTyM","YOSHIKIがはにかむ「本麒麟」新CM、あの“おかき”当たるキャンペーンも（動画あり） - 音楽ナタリー 
 
「本麒麟」新CM「YOSHIKI」編のワンシーン。 YOSHIKI（X JAPAN）が出演するキリンビール「本麒麟」の新CMが、本日6月7日に放送スタートした。 「本麒麟」新CM「YOSHIKI」編のワンシーン。 「ここまでうまいと時代が変わる」をテーマに開発された新商品「本麒麟」。このCMでは本麒麟を前にしたYOSHIKIが「このうまさはまさに革命的。もうYOSHIKIRINと呼びませんか」とい... 
---------------------------------------------- 
Source: https://natalie.mu/music/news/285610 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/) 
Very excited to partner with other electronic newspaper pages. 
Please send me an email: soomoulton90@gmail.com 
---------------------------------------------- 
Thanks For Watching !","0","UCrJyj8M3DRQ6HvOt5wjiehA","HOT NEWS JAPAN","https://www.youtube.com/channel/UCrJyj8M3DRQ6HvOt5wjiehA","","0"
"mohcSeMbBFM","ガッキー【新垣結衣】十六茶 CM 「夏」編 15秒","2018-06-10 04:11:21 UTC","https://www.youtube.com/watch?v=mohcSeMbBFM","","49","UCYmltLxC6J1E26tVVp8K2Zw","gakki_fan","https://www.youtube.com/channel/UCYmltLxC6J1E26tVVp8K2Zw","ガッキー【新垣結衣】ファンのファンによるファンのための。
ARAGAKI WILL BE BACK!","0"
"jxQ8bNk_GmA","生活向上研究所 RCCラジオCM メイキング動画 さいねい龍二ver.","2018-06-10 03:39:16 UTC","https://www.youtube.com/watch?v=jxQ8bNk_GmA","生活向上研究所 RCCラジオCM メイキング動画 さいねい龍二ver.

広島でリノベーションなら生活向上研究所
https://seikatsu-koujou.jp/","0","UChftKC4907vhG7pKgadVqOg","生活向上研究所","https://www.youtube.com/channel/UChftKC4907vhG7pKgadVqOg","","0"
"HtmxIfSPoE4","生活向上研究所 RCCラジオCM メイキング動画 ゴー☆ジャスver.","2018-06-10 03:39:16 UTC","https://www.youtube.com/watch?v=HtmxIfSPoE4","広島でリノベーションなら生活向上研究所
https://seikatsu-koujou.jp/","4","UChftKC4907vhG7pKgadVqOg","生活向上研究所","https://www.youtube.com/channel/UChftKC4907vhG7pKgadVqOg","","0"
"lkEzQig_qdE","「ONE PIECE Island Song Collection」CM","2018-06-10 01:00:04 UTC","https://www.youtube.com/watch?v=lkEzQig_qdE","ワンピース原作20周年記念で26枚のシングルCDで発売した、音楽を楽しみながらストーリーを振り返れるキャラクターソングCDがついに、「ONE PIECE Island Song Collection ALBUM」として発売決定!!

冒険の始まりとなる「ドーン島」から「ゾウ」までの全26曲と、「ホールケーキアイランド」も追加し、全27曲をコンプリート!!

発売日：8月24日（金）
値段：CD2枚組￥3,500（税抜）

ぜひ、ONE PIECEのストーリーを音楽と共に振り返りましょう♪
-------------------------------------------------------
■ONE PIECE DVD 公式ｻｲﾄ
http://avex.jp/onepiece/
■ONE PIECE DVD 公式Facebook
https://www.facebook.com/onepieceanimedvd
■ONE PIECE DVD 公式Twitter
https://twitter.com/onepiece_DVD
-------------------------------------------------------

© 尾田栄一郎／集英社・フジテレビ・東映アニメーション","74","UCKlXiCjg_VI0eZ9kKBeNJgw","avex pictures","https://www.youtube.com/channel/UCKlXiCjg_VI0eZ9kKBeNJgw","エイベックス・ピクチャーズのYouTube公式アカウントですアニメーション・実写など「映像コンテンツ」を核とし、コンテンツの魅力を最大限に引き出す360度ビジネスを展開しています。","0"
