"id","title","published_at","url","description","view_count","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"513G7jyApeE","『OCTOPATH TRAVELER(オクトパストラベラー)』TV CM Vol.1","2018-06-29 01:59:27 UTC","https://www.youtube.com/watch?v=513G7jyApeE","2018年7月13日発売！スクウェア・エニックスが贈るNintendo Switch用完全新規RPG『OCTOPATH TRAVELER』のTV CM Vol.1です。

製品版にデータ引き継ぎ可能な体験版「プロローグ・デモ」も配信中！
公式サイトhttp://www.jp.square-enix.com/octopathtraveler/",94474,,"UC6SmH9mR82nj28_NNg_rZvA","スクウェア・エニックス","https://www.youtube.com/channel/UC6SmH9mR82nj28_NNg_rZvA","スクウェア・エニックス チャンネルは株式会社スクウェア・エニックスのYouTube内 公式サイトです。
Square Enix Channel is the official YouTube site for Square Enix Co., Ltd.",0
"XYc2PvO2Yfw","『ドラゴンクエスト　どこでもモンスターパレード』Web限定CM「モンスターガンガンつまめる篇」","2018-06-22 15:10:50 UTC","https://www.youtube.com/watch?v=XYc2PvO2Yfw","つまめるドラゴンクエスト　どこでもモンスターパレード！
今ゲームをはじめると10,000ジェム＆魔王もらえる！
2018/7/8まで！

★スマホで好評配信中！ダウンロードはこちらから★
《GooglePlay》
http://sqex.to/dqmp_G

《App Store》
http://sqex.to/dqmp_A

《公式サイト》
http://www.dokodemo-dqmp.jp/

＝＝＝
この動画は株式会社スクウェア・エニックスを代表とする共同著作者が権利を所有する著作物を利用しております。また、動画に使用されている楽曲は有限会社スギヤマ工房が権利を所有する著作物です。権利者の許諾を得ることなく当該動画および楽曲を二次利用することを禁止いたします。
＝＝＝",9714,,"UC6SmH9mR82nj28_NNg_rZvA","スクウェア・エニックス","https://www.youtube.com/channel/UC6SmH9mR82nj28_NNg_rZvA","スクウェア・エニックス チャンネルは株式会社スクウェア・エニックスのYouTube内 公式サイトです。
Square Enix Channel is the official YouTube site for Square Enix Co., Ltd.",0
"bf7ewtkFHUA","Vtuber春野たんぽぽCM（日清紡cmパロディ）","2018-06-11 06:07:35 UTC","https://www.youtube.com/watch?v=bf7ewtkFHUA","たんぽっぽ〜みんなも歌ってみてね！

日清紡及び、CMに携わる全ての人に敬意を込めて。制作いたしました。

リコーダー：ニコニ・コモンズ時報の音；唯一神たしけ様より

＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿

見てるといいことあるかも( *´艸｀) 

【twitter】 https://twitter.com/tanpopoVTuber 

【instagram】 https://www.instagram.com/tanpopo.vtuber 

たんぽぽの歴史(#^.^#)

 2018.03.03 チャンネル開設

 2018.03.17 予告動画投稿 

2018.03.19自己紹介動画投稿

 まだまだ歴史は増えていくよ。 
これからみんなよろしくね(*´ω｀*)",50,8,"UC6ui7MRCqzYPHR48OrKD3_w","たんぽぽ [植物系vtuber]春野","https://www.youtube.com/channel/UC6ui7MRCqzYPHR48OrKD3_w","おはぽぽ！バーチャルユーチューバーの春野たんぽぽです。たんぽぽのことを気に入ってくれたらチャンネル登録してくれたら嬉しいな。

見てるといいことあるかも( *´艸｀)

【twitter】
https://twitter.com/tanpopoVTuber

【instagram】
https://www.instagram.com/tanpopo.vtuber



【？】
何が追加されるかな～


たんぽぽの歴史(#^.^#)
2018.03.03 チャンネル開設
2018.03.17 予告動画投稿
2018.03.19自己紹介動画投稿

まだまだ歴史は増えていくよ。
これからみんなよろしくね(*´ω｀*)",1
"Z0rHq2WVrno","谷村 新司　 幸福 「住友生命 CM」","2018-06-18 12:40:11 UTC","https://www.youtube.com/watch?v=Z0rHq2WVrno",,15,1,"UC6uwGPD4RsCLFh9d0ufaQng","startic 413","https://www.youtube.com/channel/UC6uwGPD4RsCLFh9d0ufaQng",,1
"lCZYsRGd8W4","札幌学院大学2018年度テレビCM「6/18オープンキャンパス」","2018-06-06 07:05:10 UTC","https://www.youtube.com/watch?v=lCZYsRGd8W4","札幌学院大学「6/16オープンキャンパス」のテレビCMの映像です。",800,,"UC76lCAOrl-_g-5Xlop-y0yQ","sgukouhou","https://www.youtube.com/channel/UC76lCAOrl-_g-5Xlop-y0yQ","札幌学院大学の公式チャンネルです。",0
"lucmpnj7yds","Dana White Says CM Punk and Mike Jackson are Both Done with the UFC","2018-06-10 08:11:21 UTC","https://www.youtube.com/watch?v=lucmpnj7yds","UFC president Dana White says CM Punk should call it a career after his loss at UFC 225 but then adds he has no intention of retaining his opponent MIke Jackson after his performance on Saturday night.",116388,512,"UC7tdFNggH_jwjJTDWqYelmA","MMAWeekly.com","https://www.youtube.com/channel/UC7tdFNggH_jwjJTDWqYelmA","http://www.MMAWeekly.com is the industry leader in mixed martial arts interviews with all the biggest names from the UFC, Bellator, Invicta FC, and other MMA organizations around the world.",1
"MT93_GlKVUY","15分で見られる「風と共に去りぬ」CM","2018-06-28 08:25:55 UTC","https://www.youtube.com/watch?v=MT93_GlKVUY","名作映画を15分鑑賞！
https://15min-cinema.tumblr.com/ で公開中

全編をご覧になりたい方は下記リンクよりご購入の上、ご覧ください。
Amazonプライムビデオ：https://amzn.to/2IgVoQ3
Blu-rayディスク：https://amzn.to/2lreXME",3,,"UC7V1ojX-KzJ1StbWeDybv0w","名作 短縮映画!","https://www.youtube.com/channel/UC7V1ojX-KzJ1StbWeDybv0w","映画が創られるようになって100年以上が経ちました。
これまで数々の名作が生まれ、多くの人を魅了してきました。

しかし、忙しい現代人には、なかなかゆっくりと見る時間が作れません。
そこで、厳選した名画を再編集し、短時間見ていただけるようにしました。

名シーンを出来るだけ残し、内容を理解していただけるようになっています。
もし、各映画に興味をもたれたら、ぜひ全編をご覧いただき、
名画の名画たる所以をご堪能いただければと思います。",1
"Hy60SyoIvYk","岡山大学のCM【学食編】","2018-06-02 11:21:36 UTC","https://www.youtube.com/watch?v=Hy60SyoIvYk","最近、食堂のおばちゃんが美人に見えてきました。
Twitter      http://twitter.com/GamerYuRaRi",30276,546,"UC8i702PRk-GvL1bJu5_6dAQ","ゆらり〜。","https://www.youtube.com/channel/UC8i702PRk-GvL1bJu5_6dAQ","内定を取り、卒業するまでを見届けてください。",1
"HukplJhbOXE","【公式】小っちゃな手のりモンキー ハグミン 新CM「サル語でお世話講座篇」＜ハピネット＞","2018-06-18 01:36:51 UTC","https://www.youtube.com/watch?v=HukplJhbOXE","■新CMキャラクターに出川哲朗さんを起用！
現在あらゆる世代に人気急上昇中で数多くのテレビ番組に出演する出川哲朗さんが、ハグミンの新イメージキャラクターとして登場しています。ここでしか見られない出川ハグミン“通称 デガミン”のコミカルで可愛らしい演技にご期待ください。

■CMストーリー：サル語でお世話講座篇
今回新しく登場する「なかよしルームセット」はハグミンのお世話遊びが出来る新コンセプトの商品になります。
ブラシでハグミンの髪をとかしたり、バナナを食べさせたりといろんなお世話の方法を、出川さんがオリジナルの「サル語」？！で面白おかしく解説してくれています。最後は勢いあまって・・・？！な部分も必見です。

◆ ハグミン公式サイト：http://hugmin.com/
◆ ハグミン公式インスタグラム：https://www.instagram.com/hugmin_official/
◆ おもちゃ屋さんへ行こう！：http://www.happinettoys.com/",731,2,"UC8iFgN_uXv3iNWdKOwEf_rw","ハピネット・トイズ チャンネル","https://www.youtube.com/channel/UC8iFgN_uXv3iNWdKOwEf_rw","株式会社ハピネットから発売されているおもちゃを紹介するチャンネルです。

【公式サイト：おもちゃ屋さんへ行こう！】
http://www.happinettoys.com/",0
"5wZV3qiWQBY","進路に悩むあなたの背中を押すＣＭ～ゆきやくんの場合　★北日本カレッジ","2018-06-01 00:58:57 UTC","https://www.youtube.com/watch?v=5wZV3qiWQBY","[アニメ]　小野ハナ
[ディレクション]　UchuPeople
[製作]　マエサク
[音楽]　牧田慎
[声優]　小谷野萌

----
北日本カレッジ
美容/調理/製菓/介護/保育/医薬販売を学べる専門学校
★盛岡駅西口徒歩１分

https://www.kitakita.ac.jp",190,2,"UC8Iy0z8O5lLc9S-bCjQb8UQ","北日本カレッジ","https://www.youtube.com/channel/UC8Iy0z8O5lLc9S-bCjQb8UQ","岩手・盛岡・専門学校",0
"tmZP3KEgmCo","進路に悩むあなたの背中を押すＣＭ～あきなさんの場合　★北日本カレッジ","2018-06-01 00:49:14 UTC","https://www.youtube.com/watch?v=tmZP3KEgmCo","[アニメ]　小野ハナ
[ディレクション]　UchuPeople
[製作]　マエサク
[音楽]　牧田慎
[声優]　小谷野萌

----
北日本カレッジ
美容/調理/製菓/介護/保育/医薬販売を学べる専門学校
★盛岡駅西口徒歩１分

https://www.kitakita.ac.jp",140,2,"UC8Iy0z8O5lLc9S-bCjQb8UQ","北日本カレッジ","https://www.youtube.com/channel/UC8Iy0z8O5lLc9S-bCjQb8UQ","岩手・盛岡・専門学校",0
"LvKoOYXFvrI","花王 カビハイター 排水口の汚れ篇　先行発売　30秒 CM 中村獅童","2018-06-30 15:00:22 UTC","https://www.youtube.com/watch?v=LvKoOYXFvrI","花王 カビハイター 排水口の汚れ篇　先行発売　30秒 CM 中村獅童",5174,9,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"RVQY2T2cDPM","花王 カビハイター 排水口の汚れ篇　先行発売　15秒 CM 中村獅童","2018-06-30 15:00:18 UTC","https://www.youtube.com/watch?v=RVQY2T2cDPM","花王 カビハイター 排水口の汚れ篇　先行発売　15秒 CM 中村獅童",6283,5,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"Q9MINfhMJvA","花王 オーブ １８年６月アイシャドウ１５秒 CM 石原さとみ","2018-06-18 15:00:15 UTC","https://www.youtube.com/watch?v=Q9MINfhMJvA","花王 オーブ １８年６月アイシャドウ１５秒 CM 石原さとみ

WEBサイトはこちら＞
https://www.sofina.co.jp/aube/?cid=jp_aube_YT_622C0004-D81A-4964-A62E-2B7EC35D7DAC",17800,67,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"b2b-wTP0oSQ","花王 オーブ 石原さとみさん10秒チャレンジ CM","2018-06-18 15:00:17 UTC","https://www.youtube.com/watch?v=b2b-wTP0oSQ","花王 オーブ 石原さとみさん10秒チャレンジ CM

WEBサイトはこちら＞
https://www.sofina.co.jp/aube/?cid=",104675,98,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"I895XFJS9_Y","花王 メリット つめかえ篇 CM","2018-06-14 00:00:18 UTC","https://www.youtube.com/watch?v=I895XFJS9_Y","花王 メリット つめかえ篇 CM",355035,14,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"FEwZjqtdP0I","花王 メリット お手ごろ篇 CM","2018-06-14 00:00:14 UTC","https://www.youtube.com/watch?v=FEwZjqtdP0I","花王 メリット お手ごろ篇 CM",314623,8,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"oiCUvm_Ki4M","花王 メリット 一人ひとりに気持ちいい篇 CM 妻夫木聡","2018-06-13 15:00:18 UTC","https://www.youtube.com/watch?v=oiCUvm_Ki4M","花王 メリット 一人ひとりに気持ちいい篇 CM 妻夫木聡",346411,42,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"npuZ7xLvvXU","花王 アタック プロEX石けん 新発売篇 CM","2018-06-09 15:00:18 UTC","https://www.youtube.com/watch?v=npuZ7xLvvXU","花王 アタック プロEX石けん 新発売篇 CM

WEBサイトはこちら＞
http://www.kao.co.jp/attack/products/proex/?cid=jp_attack_YT_4911CC22-5135-47D8-B7B2-275F73DF7C74",4725,15,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"xl2vDiYa0q8","花王 ビオレ　マシュマロホイップ 「泡体験」篇　３０秒 CM 波瑠","2018-06-07 15:00:37 UTC","https://www.youtube.com/watch?v=xl2vDiYa0q8","花王 ビオレ　マシュマロホイップ 「泡体験」篇　３０秒 CM 波瑠",5884,35,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"_7lnbMepC5Y","花王 ワイドハイター あるとないとじゃ・マッセ篇 CM スピードワゴン小沢一敬","2018-06-07 15:00:49 UTC","https://www.youtube.com/watch?v=_7lnbMepC5Y","花王 ワイドハイター あるとないとじゃ・マッセ篇 CM スピードワゴン小沢一敬",286686,15,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"9bHntbRCe2I","花王 ワイドハイター あるとないとじゃ・バラ篇 CM スピードワゴン小沢一敬","2018-06-07 15:00:34 UTC","https://www.youtube.com/watch?v=9bHntbRCe2I","花王 ワイドハイター あるとないとじゃ・バラ篇 CM スピードワゴン小沢一敬",138672,17,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"WYT7Z3M8OQo","花王 ワイドハイター あるとないとじゃ・ファール篇 CM スピードワゴン小沢一敬","2018-06-07 15:00:32 UTC","https://www.youtube.com/watch?v=WYT7Z3M8OQo","花王 ワイドハイター あるとないとじゃ・ファール篇 CM スピードワゴン小沢一敬",255560,17,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"SbT4uUojMD0","花王 ワイドハイター あるとないとじゃ・アジサイ篇 CM スピードワゴン小沢一敬","2018-06-07 15:00:28 UTC","https://www.youtube.com/watch?v=SbT4uUojMD0","花王 ワイドハイター あるとないとじゃ・アジサイ篇 CM スピードワゴン小沢一敬",184111,14,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"LwRd6PLhjjU","花王 アタック 抗菌水に変えようTrv　我慢の限界 CM","2018-06-06 15:00:39 UTC","https://www.youtube.com/watch?v=LwRd6PLhjjU","花王 アタック 抗菌水に変えようTrv　我慢の限界 CM",234017,10,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
"KDeQykqgKxo","花王 アタック だって女の子だもん・絶望を乗り越えて CM","2018-06-06 15:00:29 UTC","https://www.youtube.com/watch?v=KDeQykqgKxo","花王 アタック だって女の子だもん・絶望を乗り越えて CM",361701,129,"UC8meHqoXa7z6I6-jiGgfL0w","KaoJapan","https://www.youtube.com/channel/UC8meHqoXa7z6I6-jiGgfL0w","花王製品のコマーシャルや、動画を掲載しています。",0
